City,lantitude,longitude,Venue,Venue Category
Boulder,40.027,-105.2519,Restaurant Runners,Food Truck
Boulder,40.027,-105.2519,Sherpa's Adventure Restaurant & Bar,Indian Restaurant
Boulder,40.027,-105.2519,Shine Restaurant & Gathering Place,Gastropub
Boulder,40.027,-105.2519,Jill's Restaurant & Bistro,American Restaurant
Boulder,40.027,-105.2519,La Mariposa Restaurant,Food
Boulder,40.027,-105.2519,Parkway Restaurant,Breakfast Spot
Boulder,40.027,-105.2519,kathmandu Restaurant II,Indian Restaurant
Boulder,40.027,-105.2519,The Buff Restaurant,Diner
Boulder,40.027,-105.2519,A&W Restaurant,Fast Food Restaurant
Boulder,40.027,-105.2519,Sancho ' Mexican Restaurant,Mexican Restaurant
Boulder,40.027,-105.2519,Shine Restaurant And Potion Bar,Restaurant
Boulder,40.027,-105.2519,Black-Eyed Pea Restaurant,Fast Food Restaurant
Boulder,40.027,-105.2519,Limbo Cubano Restaurant,Food
Boulder,40.027,-105.2519,Leaf Vegetarian Restaurant,Vegetarian / Vegan Restaurant
Boulder,40.027,-105.2519,Canyon's Restaurant & Bar,Restaurant
Boulder,40.027,-105.2519,Fiesta Mexitalian Restaurant,Mexican Restaurant
Boulder,40.027,-105.2519,Tundra Restaurant Supply,Miscellaneous Shop
Boulder,40.027,-105.2519,Big Red F Restaurant Group,Office
Boulder,40.027,-105.2519,Lucille’s Creole Restaurant,Cajun / Creole Restaurant
Boulder,40.027,-105.2519,Agave Mexico Bistro & Tequila House,Mexican Restaurant
Boulder,40.027,-105.2519,Jaipur Indian Restaurant,Indian Restaurant
Boulder,40.027,-105.2519,Carelli's Restaurant,Italian Restaurant
Boulder,40.027,-105.2519,Matron Restaurant Provencal,French Restaurant
Boulder,40.027,-105.2519,Sam's Chinese and Vietnamese Restaurant,Chinese Restaurant
Boulder,40.027,-105.2519,Taj Restaurant,Indian Restaurant
Boulder,40.027,-105.2519,Rio Grande,Mexican Restaurant
Boulder,40.027,-105.2519,Typhoon Restaurant,Thai Restaurant
Boulder,40.027,-105.2519,Alexanders Restaurant,Food
Boulder,40.027,-105.2519,Burnt Toast Restaurant,Breakfast Spot
Boulder,40.027,-105.2519,Maywah Chinese and Vietnamese Restaurant,Food
Boulder,40.027,-105.2519,West Flanders Brewing Company,Pub
Boulder,40.027,-105.2519,SALT the Bistro,New American Restaurant
Boulder,40.027,-105.2519,Siamese Plate/Sumida's,Asian Restaurant
Boulder,40.027,-105.2519,Le Peep,Breakfast Spot
Boulder,40.027,-105.2519,The Mediterranean,Mediterranean Restaurant
Boulder,40.027,-105.2519,Parkway Cafe,Breakfast Spot
Boulder,40.027,-105.2519,Falafel King,Mediterranean Restaurant
Boulder,40.027,-105.2519,Amu,Japanese Restaurant
Boulder,40.027,-105.2519,LOHAS Forum Lunches - Shine Resaurant,American Restaurant
Boulder,40.027,-105.2519,Santiago's,Mexican Restaurant
Boulder,40.027,-105.2519,Concept Restaurants,Food
Boulder,40.027,-105.2519,Alferd Packer Grill @ UMC,Café
Allen,33.0997,-96.6631,Mexi-Go Restaurant,Mexican Restaurant
Allen,33.0997,-96.6631,BJ's Restaurant & Brewhouse,American Restaurant
Allen,33.0997,-96.6631,Hedary's Mediterranean Restaurant,Mediterranean Restaurant
Allen,33.0997,-96.6631,Italian Villa Restaurant,Italian Restaurant
Allen,33.0997,-96.6631,Belmont Restaurant and Lounge,Food
Allen,33.0997,-96.6631,Monteverde's Restaurant,Food
Allen,33.0997,-96.6631,Sushi Maru Japanese Restaurant,Home Service
Allen,33.0997,-96.6631,Huge American Restaurant,Food
Allen,33.0997,-96.6631,Lotus Garden,Asian Restaurant
Allen,33.0997,-96.6631,Tailgaters Restaurant,Food
Allen,33.0997,-96.6631,DAWON Korean Restaurant,Korean Restaurant
Allen,33.0997,-96.6631,Spazo Restaurant and Bar,Italian Restaurant
Allen,33.0997,-96.6631,On The Border Mexican Grill & Cantina,Mexican Restaurant
Allen,33.0997,-96.6631,Ralph & Kacoo's,Seafood Restaurant
Allen,33.0997,-96.6631,Lazy Dog,Restaurant
Allen,33.0997,-96.6631,BJ's Restaurant & Brewhouse,Sports Bar
Allen,33.0997,-96.6631,Nosoo,Sushi Restaurant
Allen,33.0997,-96.6631,resolve restaurant recruiting & consulting LLC.,Office
West Covina,34.0559,-117.9099,Cha Da Thai Restaurant,Thai Restaurant
West Covina,34.0559,-117.9099,NORMS Restaurant,Restaurant
West Covina,34.0559,-117.9099,BJ's Restaurant & Brewhouse,American Restaurant
West Covina,34.0559,-117.9099,Islands Restaurant,American Restaurant
West Covina,34.0559,-117.9099,Pondahan Fusion Restaurant Cafe & Bar,Asian Restaurant
West Covina,34.0559,-117.9099,Yaya Shu Xiang Restaurant,Chinese Restaurant
West Covina,34.0559,-117.9099,Costa Baja Seafood Restaurant,Food
West Covina,34.0559,-117.9099,Millie's Restaurant and Bakery,Breakfast Spot
West Covina,34.0559,-117.9099,MyungDong Tofu Restaurant,Korean Restaurant
West Covina,34.0559,-117.9099,Hacienda diaz restaurant,Mexican Restaurant
West Covina,34.0559,-117.9099,Palermos Italian Restaurant,Italian Restaurant
West Covina,34.0559,-117.9099,Fish net Restaurant,Food
West Covina,34.0559,-117.9099,Lazy Dog Restaurant & Bar,New American Restaurant
West Covina,34.0559,-117.9099,The Golden Owl Restaurant,Asian Restaurant
West Covina,34.0559,-117.9099,Kosta's Family Restaurant,Food
West Covina,34.0559,-117.9099,El Bienvenido Restaurant,Burger Joint
West Covina,34.0559,-117.9099,Gladys Aguayo Restaurant,Food
West Covina,34.0559,-117.9099,Ten Shabu Restaurant,Japanese Restaurant
West Covina,34.0559,-117.9099,Orlando Karaoke Lounge and Restaurant,Gastropub
West Covina,34.0559,-117.9099,Mikomi Japanese Restaurant,Japanese Restaurant
West Covina,34.0559,-117.9099,Onami Restaurant,Food
West Covina,34.0559,-117.9099,Manzettis Restaurant,Food
West Covina,34.0559,-117.9099,Surabaya Restaurant,Food
West Covina,34.0559,-117.9099,IKEA Restaurant,Scandinavian Restaurant
West Covina,34.0559,-117.9099,Green Field Restaurant,Food
West Covina,34.0559,-117.9099,Pupuseria La Jireh Restaurant,Mexican Restaurant
West Covina,34.0559,-117.9099,Golden Noodle and Grill Vietnamese Restaurant,English Restaurant
West Covina,34.0559,-117.9099,Silver Dragon Restaurant,Asian Restaurant
West Covina,34.0559,-117.9099,Hunan Village Restaurant,Food
West Covina,34.0559,-117.9099,Panda Chinese Restaurant,Chinese Restaurant
West Covina,34.0559,-117.9099,Del Mar Restaurant and Bar,Mexican Restaurant
West Covina,34.0559,-117.9099,Lu's Restaurant,Noodle House
West Covina,34.0559,-117.9099,Bukanas Express,Mexican Restaurant
West Covina,34.0559,-117.9099,Vietnam Restaurant,Vietnamese Restaurant
West Covina,34.0559,-117.9099,Casa Jimenez Restaurant,Food
West Covina,34.0559,-117.9099,Thai Village Restaurant,Thai Restaurant
West Covina,34.0559,-117.9099,Roses Restaurant,Chinese Restaurant
West Covina,34.0559,-117.9099,La Posada Mexican Restaurant,Mexican Restaurant
West Covina,34.0559,-117.9099,Penny's Restaurant,Breakfast Spot
West Covina,34.0559,-117.9099,Yashima Restaurant,Japanese Restaurant
West Covina,34.0559,-117.9099,Fonda Don Chon Restaurant,Restaurant
West Covina,34.0559,-117.9099,Hinomaru Japenese Restaurant,Food
West Covina,34.0559,-117.9099,Carmens Restaurant,Food
West Covina,34.0559,-117.9099,La Poblana Restaurant,Food
West Covina,34.0559,-117.9099,Casa Jimenez Restaurant,American Restaurant
West Covina,34.0559,-117.9099,Iguanas Mexican Restaurant and Cantina,Mexican Restaurant
West Covina,34.0559,-117.9099,Lucky Restaurant,Food
West Covina,34.0559,-117.9099,Pompeii,Italian Restaurant
Sparks,39.5544,-119.7356,Shang Hai Restaurant,Chinese Restaurant
Sparks,39.5544,-119.7356,BJ's Restaurant & Brewhouse,American Restaurant
Sparks,39.5544,-119.7356,A&W Restaurant,Fast Food Restaurant
Sparks,39.5544,-119.7356,"Sushi House, Inside Shanghai Restaurant",Sushi Restaurant
Sparks,39.5544,-119.7356,Sawasdee Thai Restaurant,Thai Restaurant
Sparks,39.5544,-119.7356,El Rincon Restaurant,South American Restaurant
Sparks,39.5544,-119.7356,La Cabana Mexican Restaurant,Mexican Restaurant
Sparks,39.5544,-119.7356,La Fuente,Mexican Restaurant
Sparks,39.5544,-119.7356,Country Pride Restaurant,American Restaurant
Sparks,39.5544,-119.7356,La Familia Restaurant,Food
Sparks,39.5544,-119.7356,Castillo's Bakery and Restaurant,Bakery
Sparks,39.5544,-119.7356,Murrieta's Restaurant & Cantina,Mexican Restaurant
Sparks,39.5544,-119.7356,Bertha Mirandas'Mexican Restaurant,Food
Sparks,39.5544,-119.7356,Nevada Restaurant Service,Food
Sparks,39.5544,-119.7356,Soochow,Chinese Restaurant
Sparks,39.5544,-119.7356,Skybox restaurant and pub,Diner
Sparks,39.5544,-119.7356,Pietros Famiglia,Italian Restaurant
Sparks,39.5544,-119.7356,Muriettas Cantina,Mexican Restaurant
Sparks,39.5544,-119.7356,Saigon 88,Vietnamese Restaurant
Sparks,39.5544,-119.7356,Las Trojes Mexican Restaurants,Food
Sparks,39.5544,-119.7356,Las Trojes,Bar
Wichita Falls,33.9067,-98.5259,Don Jose Mexican Restaurant,Mexican Restaurant
Wichita Falls,33.9067,-98.5259,El Mejicano Restaurant and Cantina,Food
Wichita Falls,33.9067,-98.5259,Toscani's Italian Restaurant,Food
Wichita Falls,33.9067,-98.5259,El Patio Restaurant,Food
Wichita Falls,33.9067,-98.5259,Stockton Restaurant Properties,Restaurant
Wichita Falls,33.9067,-98.5259,El Molcajete Mexican Restaurant,Mexican Restaurant
Wichita Falls,33.9067,-98.5259,Fierro's Restaurant,Food
Wichita Falls,33.9067,-98.5259,Pasqual Restaurant,Food
Wichita Falls,33.9067,-98.5259,Napolis Italian Restaurant,Italian Restaurant
Wichita Falls,33.9067,-98.5259,Fernandos Restaurant,Food
Wichita Falls,33.9067,-98.5259,Fierro's Restaurant,Food
Wichita Falls,33.9067,-98.5259,Gutierrez Restaurant,Mexican Restaurant
Wichita Falls,33.9067,-98.5259,El Gordos,Food
Wichita Falls,33.9067,-98.5259,Cielito Lindo,Mexican Restaurant
Wichita Falls,33.9067,-98.5259,Pioneer 3,American Restaurant
Wichita Falls,33.9067,-98.5259,El Paisa,Mexican Restaurant
Wichita Falls,33.9067,-98.5259,Whataburger Restaurants,Burger Joint
Green Bay,44.5207,-87.9842,Mi Pueblo Restaurant,Mexican Restaurant
Green Bay,44.5207,-87.9842,Las Brisas Authentic Mexican Restaurant,Mexican Restaurant
Green Bay,44.5207,-87.9842,Los Arcos Mexican Restaurant,Mexican Restaurant
Green Bay,44.5207,-87.9842,The No Name/Poluzzo's Restaurant,Italian Restaurant
Green Bay,44.5207,-87.9842,Bangkok Garden Restaurant,Restaurant
Green Bay,44.5207,-87.9842,District Restaurant & Lounge,Restaurant
Green Bay,44.5207,-87.9842,Bangkok Garden Restaurant,Thai Restaurant
Green Bay,44.5207,-87.9842,El Fogon Mexican Restaurant,Mexican Restaurant
Green Bay,44.5207,-87.9842,El Dorado mexican restaurant,Mexican Restaurant
Green Bay,44.5207,-87.9842,4CS Packer Burger Wisconsin,American Restaurant
Green Bay,44.5207,-87.9842,Marique's Bar,Bar
Green Bay,44.5207,-87.9842,Angelina's,Italian Restaurant
Green Bay,44.5207,-87.9842,A&W,Fast Food Restaurant
Green Bay,44.5207,-87.9842,Titletown Brewing Co.,Brewery
Green Bay,44.5207,-87.9842,El Sarape,Mexican Restaurant
Green Bay,44.5207,-87.9842,China Kitchen,Chinese Restaurant
Green Bay,44.5207,-87.9842,A&W,Fast Food Restaurant
Green Bay,44.5207,-87.9842,El Pastorcito Mexican Restaurante,Mexican Restaurant
San Mateo,37.5603,-122.3106,Heidis Pies Restaurant,Diner
San Mateo,37.5603,-122.3106,Champagne Seafood Restaurant,Chinese Restaurant
San Mateo,37.5603,-122.3106,Silver Lake Seafood Restaurant,Asian Restaurant
San Mateo,37.5603,-122.3106,Three Restaurant & Bar,American Restaurant
San Mateo,37.5603,-122.3106,BJ's Restaurant & Brewhouse,American Restaurant
San Mateo,37.5603,-122.3106,Celia's Mexican Restaurant,Mexican Restaurant
San Mateo,37.5603,-122.3106,Hotaru Japanese Restaurant,Japanese Restaurant
San Mateo,37.5603,-122.3106,Jack's Restaurant and Bar,American Restaurant
San Mateo,37.5603,-122.3106,Celia's Mexican Restaurant,Mexican Restaurant
San Mateo,37.5603,-122.3106,Sara Thai Restaurant,Food
San Mateo,37.5603,-122.3106,Little Shanghai Restaurant,Chinese Restaurant
San Mateo,37.5603,-122.3106,Las Americas Restaurant,Peruvian Restaurant
San Mateo,37.5603,-122.3106,Ranimahal Indian Restaurant and Bar,Indian Restaurant
San Mateo,37.5603,-122.3106,maria's restaurant,Latin American Restaurant
San Mateo,37.5603,-122.3106,Al Sultan Restaurant,Food
San Mateo,37.5603,-122.3106,Caravan Restaurant,Food
San Mateo,37.5603,-122.3106,Santa Japanese Restaurant,Japanese Restaurant
San Mateo,37.5603,-122.3106,Siam Thai Restaurant,Thai Restaurant
San Mateo,37.5603,-122.3106,Viognier Restaurant,French Restaurant
San Mateo,37.5603,-122.3106,Ploy Thai Restaurant,Food
San Mateo,37.5603,-122.3106,Mancora Restaurant Cebicheria,Peruvian Restaurant
San Mateo,37.5603,-122.3106,Restaurante Aminta,Restaurant
San Mateo,37.5603,-122.3106,Kaori Restaurant,Sushi Restaurant
San Mateo,37.5603,-122.3106,Restaurante Hermelinda,Latin American Restaurant
San Mateo,37.5603,-122.3106,Afandi Mediterranean Market and Restaurant,Food
San Mateo,37.5603,-122.3106,Chef King Restaurant,Food
San Mateo,37.5603,-122.3106,La Pinata Salvadorian Restaurant,Restaurant
San Mateo,37.5603,-122.3106,Lucuma Restaurant,Food
San Mateo,37.5603,-122.3106,China Harbor Restaurant-San,Food
San Mateo,37.5603,-122.3106,Toto's Pizzeria & Restaurant,Pizza Place
San Mateo,37.5603,-122.3106,Fernando's Mexican Restaurant,Mexican Restaurant
San Mateo,37.5603,-122.3106,Saigon City Vietnamese Cuisine,Vietnamese Restaurant
San Mateo,37.5603,-122.3106,Thai Satay,Thai Restaurant
San Mateo,37.5603,-122.3106,Kamakshi's Kitchen Rental,Event Space
San Mateo,37.5603,-122.3106,Little Sichuan,Chinese Restaurant
San Mateo,37.5603,-122.3106,Gau Poang,Chinese Restaurant
San Mateo,37.5603,-122.3106,Himawari,Ramen Restaurant
San Mateo,37.5603,-122.3106,Bay Watch,Breakfast Spot
San Mateo,37.5603,-122.3106,Yuppie Bar,Dive Bar
San Mateo,37.5603,-122.3106,Fusion Peruvian Grill,Peruvian Restaurant
San Mateo,37.5603,-122.3106,Gia Nan Restaurant,Food
San Mateo,37.5603,-122.3106,Athena Gyros,Greek Restaurant
San Mateo,37.5603,-122.3106,Iluna Basque restaurant San Francisco,Restaurant
San Mateo,37.5603,-122.3106,The Fish Market San Mateo,Seafood Restaurant
San Mateo,37.5603,-122.3106,Shiki Japanese Restaurant,Japanese Restaurant
San Mateo,37.5603,-122.3106,Vedas Indian Restaurant,Indian Restaurant
San Mateo,37.5603,-122.3106,La Cantina Restaurant And Bar,Mexican Restaurant
San Mateo,37.5603,-122.3106,Dali Tapas Bar,Tapas Restaurant
San Mateo,37.5603,-122.3106,Spicy Heaven 百味軒,Chinese Restaurant
Norwalk,33.9076,-118.0835,Los Compadres Mexican Restaurant & Sports Bar,Mexican Restaurant
Norwalk,33.9076,-118.0835,Diaz Mexican Restaurant,Mexican Restaurant
Norwalk,33.9076,-118.0835,M and M Restaurant,Food
Norwalk,33.9076,-118.0835,Panda King Chinese Restaurant,Chinese Restaurant
Norwalk,33.9076,-118.0835,Bruces Restaurant,Restaurant
Norwalk,33.9076,-118.0835,Diana's Restaurant And Factory,Mexican Restaurant
Norwalk,33.9076,-118.0835,Spires Restaurant,Coffee Shop
Norwalk,33.9076,-118.0835,Mr. Rosewood Family Restaurant,American Restaurant
Norwalk,33.9076,-118.0835,Renu Nakorn Restaurant,Thai Restaurant
Norwalk,33.9076,-118.0835,Mar Y Tierra Restaurant,Food
Norwalk,33.9076,-118.0835,El Guanato's Restaurant,Food
Norwalk,33.9076,-118.0835,Combohouse Restaurant No.3,Food
Norwalk,33.9076,-118.0835,Pho House Restaurant,Food
Norwalk,33.9076,-118.0835,El Chilito Restaurant,Mexican Restaurant
Norwalk,33.9076,-118.0835,Marquez Mexican Restaurant,Mexican Restaurant
Norwalk,33.9076,-118.0835,Los Polo's Restaurant,Argentinian Restaurant
Norwalk,33.9076,-118.0835,Albert's Mexican Food,Mexican Restaurant
Norwalk,33.9076,-118.0835,Diana's Mexican Restaurant,Mexican Restaurant
Norwalk,33.9076,-118.0835,Gohyang Korean Restaurant,Asian Restaurant
Norwalk,33.9076,-118.0835,Grace Korean Restaurant,Food
Norwalk,33.9076,-118.0835,Chung Hea Restaurant,Food
Norwalk,33.9076,-118.0835,Sigol Restaurant,Korean Restaurant
Norwalk,33.9076,-118.0835,Miro's Restaurant,Food
Norwalk,33.9076,-118.0835,Yang Pyong Restaurant,Food
Norwalk,33.9076,-118.0835,Ho Ho China,Chinese Restaurant
Norwalk,33.9076,-118.0835,Yoshinoya Beef Bowl Restaurant,Donburi Restaurant
Norwalk,33.9076,-118.0835,Lupitas,Mexican Restaurant
Norwalk,33.9076,-118.0835,Denny's,Breakfast Spot
Norwalk,33.9076,-118.0835,One Joe Korean Restaurant,Food
Norwalk,33.9076,-118.0835,Nawangol Restaurant,Food
Norwalk,33.9076,-118.0835,Food king Restaurant,Halal Restaurant
Norwalk,33.9076,-118.0835,Omar's Restaurant,Chinese Restaurant
Norwalk,33.9076,-118.0835,El Marinero,Seafood Restaurant
Norwalk,33.9076,-118.0835,Crispy House,Filipino Restaurant
Norwalk,33.9076,-118.0835,Yoshinoya,Donburi Restaurant
Norwalk,33.9076,-118.0835,Bigs Restaurants,Pizza Place
Norwalk,33.9076,-118.0835,Jangkumyine,Korean Restaurant
Norwalk,33.9076,-118.0835,El Hornero,Fried Chicken Joint
Norwalk,33.9076,-118.0835,Arae,Korean Restaurant
Norwalk,33.9076,-118.0835,Polly's Pies - Cerritos,American Restaurant
Norwalk,33.9076,-118.0835,The Dream,Other Nightlife
Norwalk,33.9076,-118.0835,Little Santong,Chinese Restaurant
Norwalk,33.9076,-118.0835,Original Thai,Thai Restaurant
Norwalk,33.9076,-118.0835,Bigs Restaurants,Pizza Place
Rialto,34.1118,-117.3883,Rachel's Restaurant,Food
Rialto,34.1118,-117.3883,La Carreta Restaurant,Food
Rialto,34.1118,-117.3883,Strictly Soul Food Restaurant,Food
Rialto,34.1118,-117.3883,Italian Garden Restaurant,Food
Rialto,34.1118,-117.3883,Chinatown Chinese Restaurant,Chinese Restaurant
Rialto,34.1118,-117.3883,Oaxaca Lindo Restaurant,Food
Rialto,34.1118,-117.3883,Carrows Restaurant,Coffee Shop
Rialto,34.1118,-117.3883,China Doll Restaurant,Chinese Restaurant
Rialto,34.1118,-117.3883,Dee Dee's Restaurant,Food
Rialto,34.1118,-117.3883,Stones and Chin's Restaurant and Bkry,Bakery
Rialto,34.1118,-117.3883,Billy T's Family Restaurant,Food
Rialto,34.1118,-117.3883,Baja California Restaurant,Mexican Restaurant
Rialto,34.1118,-117.3883,Diferencia Mexican Restaurant,Mexican Restaurant
Rialto,34.1118,-117.3883,K-Top Korean BBQ Restaurant,Korean Restaurant
Rialto,34.1118,-117.3883,The Big Apple Restaurant,American Restaurant
Rialto,34.1118,-117.3883,El Geresano Restaurant,Food
Rialto,34.1118,-117.3883,San Salvador Restaurant,Food
Rialto,34.1118,-117.3883,Don Litos Restaurant,Food
Rialto,34.1118,-117.3883,Mango Paradise,Mexican Restaurant
Rialto,34.1118,-117.3883,Cuca's Mexican Food - Rialto,Mexican Restaurant
Rialto,34.1118,-117.3883,El Toro,Bar
Rialto,34.1118,-117.3883,Tequilas Taqueria,Mexican Restaurant
Rialto,34.1118,-117.3883,George's Burgers,Burger Joint
Rialto,34.1118,-117.3883,Thai Table,Thai Restaurant
Rialto,34.1118,-117.3883,Mi Bella Honduras Restaurante,Latin American Restaurant
Las Cruces,32.3264,-106.7897,Pepes Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,Si Señor Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,Nopalito Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,Escondido Restaurant,Food
Las Cruces,32.3264,-106.7897,Abraham's Restaurant,American Restaurant
Las Cruces,32.3264,-106.7897,Miguel's Mexican Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,La Guadalupana Mexican Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,La Calesa Restaurant,Mexican Restaurant
Las Cruces,32.3264,-106.7897,E2 Restaurant,Food
Las Cruces,32.3264,-106.7897,Jaan Restaurant,Indonesian Restaurant
Las Cruces,32.3264,-106.7897,Old Town Restaurant,Diner
Las Cruces,32.3264,-106.7897,Ranchway BBQ & Mexican Food,Mexican Restaurant
Las Cruces,32.3264,-106.7897,El Sombrero Patio Cafe,Mexican Restaurant
Las Cruces,32.3264,-106.7897,Olive Garden,Italian Restaurant
Las Cruces,32.3264,-106.7897,Shem's,Moroccan Restaurant
Las Cruces,32.3264,-106.7897,Los Compas,Mexican Restaurant
Chico,39.74,-121.8356,Nash's Restaurant,Breakfast Spot
Chico,39.74,-121.8356,Peeking Chinese Restaurant,Chinese Restaurant
Chico,39.74,-121.8356,La Familia Mexican Restaurant,Mexican Restaurant
Chico,39.74,-121.8356,Wok 'n' Roll,Asian Restaurant
Chico,39.74,-121.8356,Pulcinella Restaurant,Food
Chico,39.74,-121.8356,Two Twenty Restaurant,American Restaurant
Chico,39.74,-121.8356,Shadetree Restaurant,Food
Chico,39.74,-121.8356,Kwando,Chinese Restaurant
Chico,39.74,-121.8356,Russell's Family Restaurant,American Restaurant
Chico,39.74,-121.8356,Katsu's Japanese Restaurant,Food
Chico,39.74,-121.8356,Ginger's Restaurant,Chinese Restaurant
Chico,39.74,-121.8356,El Tamborazo Restaurant,Food
Chico,39.74,-121.8356,Inday's Restaurant,Filipino Restaurant
Chico,39.74,-121.8356,Fortunatto's Italian Restaurant,Italian Restaurant
